"age","age_actuariel","genre","fumeur","duree","capital","pnu_unitaire","prime_nette_annuelle","prime_commerciale","dont_frais_acquisition","dont_frais_gestion","dont_frais_capital","dont_frais_fixes","marge_technique","taux_chargement","annuite_actuarielle","hypotheses","id_contrat"
53,54,"H","FALSE",15,64000,0.225744,1218.6,1464.19,117.13,87.85,25.6,15,0,20.15,11.8559,"Base","DC02925"
35,36,"H","FALSE",20,234000,0.078715,1141.14,1453.18,116.25,87.19,93.6,15,0,27.35,16.1413,"Base","DC02926"
20,21,"F","FALSE",20,477000,0.01567,451.29,764.05,61.12,45.84,190.8,15,0,69.31,16.5627,"Base","DC02927"
39,40,"H","FALSE",20,218000,0.10969,1500.58,1863.7,149.1,111.82,87.2,15,0,24.2,15.9355,"Base","DC02928"
38,39,"F","FALSE",15,65000,0.039272,197.94,277.83,22.23,16.67,26,15,0,40.36,12.8964,"Base","DC02929"
60,61,"H","FALSE",10,288000,0.237053,8291.9,9793.14,783.45,587.59,115.2,15,0,18.1,8.2335,"Base","DC02930"
44,45,"F","FALSE",20,55000,0.111695,385.24,490.97,39.28,29.46,22,15,0,27.45,15.9466,"Base","DC02931"
29,30,"H","FALSE",15,148000,0.031395,359.38,504.17,40.33,30.25,59.2,15,0,40.29,12.9291,"Base","DC02932"
27,28,"F","FALSE",25,110000,0.038512,216.05,319.83,25.59,19.19,44,15,0,48.03,19.6079,"Base","DC02933"
34,35,"F","FALSE",5,257000,0.006617,354.62,549.32,43.95,32.96,102.8,15,0,54.91,4.7954,"Base","DC02934"
43,47,"H","TRUE",15,232000,0.124567,2324.97,2828.8,226.3,169.73,92.8,15,0,21.67,12.4301,"Base","DC02935"
30,31,"H","FALSE",20,84000,0.052947,272.7,373.6,29.89,22.42,33.6,15,0,37,16.3095,"Base","DC02936"
54,55,"F","FALSE",10,32000,0.095105,345.61,434.19,34.74,26.05,12.8,15,0,25.63,8.8059,"Base","DC02937"
25,26,"H","FALSE",10,248000,0.014315,389.9,586.17,46.89,35.17,99.2,15,0,50.34,9.1048,"Base","DC02938"
47,48,"F","FALSE",23,105000,0.19011,1155.61,1410.01,112.8,84.6,42,15,0,22.01,17.2736,"Base","DC02939"
56,59,"F","TRUE",10,109000,0.138839,1752.09,2105.45,168.44,126.33,43.6,15,0,20.17,8.6374,"Base","DC02940"
38,39,"F","FALSE",20,110000,0.064566,436.97,576.71,46.14,34.6,44,15,0,31.98,16.2535,"Base","DC02941"
31,32,"F","FALSE",15,470000,0.021745,786.97,1151.12,92.09,69.07,188,15,0,46.27,12.9867,"Base","DC02942"
31,32,"F","FALSE",15,66000,0.021745,110.51,176.64,14.13,10.6,26.4,15,0,59.84,12.9867,"Base","DC02943"
50,51,"H","FALSE",20,84000,0.271944,1545.25,1853.31,148.26,111.2,33.6,15,0,19.94,14.783,"Base","DC02944"
55,56,"H","FALSE",15,107000,0.265771,2447.76,2913.44,233.08,174.81,42.8,15,0,19.02,11.6178,"Base","DC02945"
21,22,"H","FALSE",5,67000,0.005474,76.46,137.51,11,8.25,26.8,15,0,79.85,4.7972,"Base","DC02946"
33,37,"H","TRUE",20,143000,0.085452,759.13,966.67,77.33,58,57.2,15,0,27.34,16.0969,"Base","DC02947"
52,53,"H","FALSE",18,118000,0.271351,2364.83,2822.13,225.77,169.33,47.2,15,0,19.34,13.5398,"Base","DC02948"
60,64,"H","TRUE",10,106000,0.30302,4039.07,4763.34,381.07,285.8,42.4,15,0,17.93,7.9523,"Base","DC02949"
30,34,"H","TRUE",10,202000,0.024059,535.88,734.52,58.76,44.07,80.8,15,0,37.07,9.0688,"Base","DC02950"
36,37,"H","FALSE",10,243000,0.03019,810.97,1073.45,85.88,64.41,97.2,15,0,32.37,9.0461,"Base","DC02951"
52,53,"F","FALSE",15,129000,0.142952,1493.91,1814.55,145.16,108.87,51.6,15,0,21.46,12.3439,"Base","DC02952"
30,31,"H","FALSE",20,150000,0.052947,486.96,653.44,52.28,39.21,60,15,0,34.19,16.3095,"Base","DC02953"
48,49,"F","FALSE",15,70000,0.098587,548.39,687.66,55.01,41.26,28,15,0,25.4,12.5844,"Base","DC02954"
53,57,"H","TRUE",15,189000,0.287848,4737.56,5614.13,449.13,336.85,75.6,15,0,18.5,11.4834,"Base","DC02955"
51,52,"H","FALSE",15,126000,0.191007,1996.05,2397.03,191.76,143.82,50.4,15,0,20.09,12.0573,"Base","DC02956"
33,34,"F","FALSE",10,122000,0.014301,191.57,296.95,23.76,17.82,48.8,15,0,55,9.1073,"Base","DC02957"
34,38,"H","TRUE",10,97000,0.032665,350.62,470.25,37.62,28.22,38.8,15,0,34.12,9.0369,"Base","DC02958"
52,53,"F","FALSE",10,182000,0.078598,1613.02,1977.69,158.22,118.66,72.8,15,0,22.61,8.8684,"Base","DC02959"
54,55,"F","FALSE",15,318000,0.171656,4479.86,5374.49,429.96,322.47,127.2,15,0,19.97,12.1849,"Base","DC02960"
41,42,"H","FALSE",10,216000,0.045341,1089.45,1384.71,110.78,83.08,86.4,15,0,27.1,8.9895,"Base","DC02961"
56,57,"F","FALSE",10,127000,0.114995,1672.95,2021.8,161.74,121.31,50.8,15,0,20.85,8.7297,"Base","DC02962"
56,60,"H","TRUE",14,202000,0.332341,6362.48,7509.63,600.77,450.58,80.8,15,0,18.03,10.5514,"Base","DC02963"
55,56,"F","FALSE",15,154000,0.18789,2392.59,2871.15,229.69,172.27,61.6,15,0,20,12.0936,"Base","DC02965"
21,25,"H","TRUE",15,357000,0.022645,623.08,908,72.64,54.48,142.8,15,0,45.73,12.9747,"Base","DC02966"
55,56,"F","FALSE",10,38000,0.104593,453.21,562.11,44.97,33.73,15.2,15,0,24.03,8.7696,"Base","DC02967"
21,22,"H","FALSE",15,197000,0.019121,289.92,446.18,35.69,26.77,78.8,15,0,53.9,12.993,"Base","DC02968"
60,64,"H","TRUE",10,192000,0.30302,7316.06,8613.79,689.1,516.83,76.8,15,0,17.74,7.9523,"Base","DC02969"
53,54,"H","FALSE",5,199000,0.055119,2330.67,2820.08,225.61,169.21,79.6,15,0,21,4.7063,"Base","DC02970"
42,46,"H","TRUE",10,57000,0.063902,408.36,518.79,41.5,31.13,22.8,15,0,27.04,8.9197,"Base","DC02971"
43,46,"F","TRUE",20,470000,0.122397,3623.59,4449.53,355.96,266.97,188,15,0,22.79,15.8756,"Base","DC02972"
58,59,"F","FALSE",10,572000,0.138839,9194.45,10974.71,877.98,658.48,228.8,15,0,19.36,8.6374,"Base","DC02973"
59,60,"F","FALSE",10,91000,0.152432,1615.92,1938.74,155.1,116.32,36.4,15,0,19.98,8.5842,"Base","DC02974"
56,57,"H","FALSE",14,156000,0.262304,3733.31,4431.05,354.48,265.86,62.4,15,0,18.69,10.9606,"Base","DC02975"
47,51,"H","TRUE",10,113000,0.099252,1276.68,1554.51,124.36,93.27,45.2,15,0,21.76,8.7849,"Base","DC02976"
34,35,"F","FALSE",20,133000,0.045239,367.4,506.51,40.52,30.39,53.2,15,0,37.86,16.3768,"Base","DC02977"
52,53,"H","FALSE",15,121000,0.207736,2101.52,2517.35,201.39,151.04,48.4,15,0,19.79,11.9609,"Base","DC02978"
39,40,"H","FALSE",15,316000,0.068512,1700.25,2141.45,171.32,128.49,126.4,15,0,25.95,12.7334,"Base","DC02979"
55,56,"H","FALSE",5,387000,0.066188,5466.55,6553.89,524.31,393.23,154.8,15,0,19.89,4.6857,"Base","DC02980"
47,48,"H","FALSE",10,93000,0.076139,798,988.61,79.09,59.32,37.2,15,0,23.89,8.8733,"Base","DC02981"
27,28,"H","FALSE",15,355000,0.027376,750.46,1055.19,84.42,63.31,142,15,0,40.61,12.9501,"Base","DC02982"
56,57,"H","FALSE",10,176000,0.168387,3480.97,4146.94,331.76,248.82,70.4,15,0,19.13,8.5138,"Base","DC02983"
30,31,"F","FALSE",15,112000,0.020112,173.34,271.09,21.69,16.27,44.8,15,0,56.39,12.9951,"Base","DC02984"
44,45,"H","FALSE",10,156000,0.058587,1022.35,1278.78,102.3,76.73,62.4,15,0,25.08,8.9398,"Base","DC02985"
25,29,"H","TRUE",20,223000,0.045583,621.44,843.77,67.5,50.63,89.2,15,0,35.78,16.3571,"Base","DC02986"
35,36,"H","FALSE",20,153000,0.078715,746.13,956.2,76.5,57.37,61.2,15,0,28.15,16.1413,"Base","DC02987"
58,62,"H","TRUE",12,905000,0.320888,31327.9,36866.16,2949.29,2211.97,362,15,0,17.68,9.2698,"Base","DC02988"
57,58,"H","FALSE",13,181000,0.257846,4533.52,5373.17,429.85,322.39,72.4,15,0,18.52,10.2944,"Base","DC02989"
45,46,"H","FALSE",10,55000,0.063902,394.03,501.2,40.1,30.07,22,15,0,27.2,8.9197,"Base","DC02990"
20,21,"F","FALSE",20,104000,0.01567,98.39,180.23,14.42,10.81,41.6,15,0,83.17,16.5627,"Base","DC02991"
49,50,"F","FALSE",10,117000,0.059065,772.84,970.51,77.64,58.23,46.8,15,0,25.58,8.9418,"Base","DC02992"
39,43,"H","TRUE",15,95000,0.088326,664.51,834.32,66.75,50.06,38,15,0,25.55,12.6273,"Base","DC02993"
23,24,"H","FALSE",15,80000,0.021353,131.59,207.67,16.61,12.46,32,15,0,57.81,12.9814,"Base","DC02994"
35,36,"F","FALSE",15,156000,0.030228,364.34,513.65,41.09,30.82,62.4,15,0,40.98,12.9431,"Base","DC02995"
21,22,"H","FALSE",25,314000,0.041042,658.81,929.55,74.36,55.77,125.6,15,0,41.09,19.5615,"Base","DC02996"
34,35,"F","FALSE",15,23000,0.027774,49.31,85.47,6.84,5.13,9.2,15,0,73.35,12.9557,"Base","DC02997"
51,52,"H","FALSE",19,287000,0.27191,5509.18,6556.96,524.56,393.42,114.8,15,0,19.02,14.1651,"Base","DC02999"
30,31,"H","FALSE",15,241000,0.033718,629.09,861.04,68.88,51.66,96.4,15,0,36.87,12.917,"Base","DC03000"
42,43,"H","FALSE",15,87000,0.088326,608.55,765.53,61.24,45.93,34.8,15,0,25.79,12.6273,"Base","DC03001"
51,52,"H","FALSE",19,55000,0.27191,1055.77,1270.66,101.65,76.24,22,15,0,20.35,14.1651,"Base","DC03002"
57,58,"H","FALSE",10,444000,0.183635,9646.1,11440.35,915.23,686.42,177.6,15,0,18.6,8.4525,"Base","DC03003"
47,48,"H","FALSE",10,308000,0.076139,2642.85,3233.78,258.7,194.03,123.2,15,0,22.36,8.8733,"Base","DC03004"
46,47,"H","FALSE",24,33000,0.267987,514.71,631.29,50.5,37.88,13.2,15,0,22.65,17.1817,"Base","DC03005"
27,28,"F","FALSE",20,50000,0.025405,76.98,130.2,10.42,7.81,20,15,0,69.15,16.5018,"Base","DC03006"
47,50,"F","TRUE",23,72000,0.226018,957.52,1164.32,93.15,69.86,28.8,15,0,21.6,16.9953,"Base","DC03007"
23,24,"F","FALSE",10,56000,0.007374,45.22,96.07,7.69,5.76,22.4,15,0,112.45,9.1326,"Base","DC03008"
47,48,"H","FALSE",10,404000,0.076139,3466.59,4236.27,338.9,254.18,161.6,15,0,22.2,8.8733,"Base","DC03010"
60,63,"F","TRUE",10,193000,0.200812,4618.65,5477.74,438.22,328.66,77.2,15,0,18.6,8.3914,"Base","DC03011"
52,53,"H","FALSE",18,181000,0.271351,3627.41,4319.55,345.56,259.17,72.4,15,0,19.08,13.5398,"Base","DC03012"
21,22,"H","FALSE",10,126000,0.011673,161.36,263.68,21.09,15.82,50.4,15,0,63.41,9.1146,"Base","DC03013"
22,23,"H","FALSE",15,88000,0.020182,136.75,217.38,17.39,13.04,35.2,15,0,58.96,12.9875,"Base","DC03014"
56,57,"H","FALSE",14,735000,0.262304,17589.61,20812.34,1664.99,1248.74,294,15,0,18.32,10.9606,"Base","DC03016"
35,39,"H","TRUE",25,58000,0.151917,470.81,591.88,47.35,35.51,23.2,15,0,25.71,18.7149,"Base","DC03017"
59,60,"H","FALSE",5,359000,0.095523,7405.62,8795.6,703.65,527.74,143.6,15,0,18.77,4.6306,"Base","DC03018"
49,52,"F","TRUE",10,363000,0.07145,2915.7,3576.63,286.13,214.6,145.2,15,0,22.67,8.8954,"Base","DC03019"
48,49,"F","FALSE",10,137000,0.053721,821.25,1036.1,82.89,62.17,54.8,15,0,26.16,8.9618,"Base","DC03020"
32,36,"H","TRUE",10,215000,0.027944,663.53,888.99,71.12,53.34,86,15,0,33.98,9.0544,"Base","DC03021"
35,36,"F","FALSE",10,104000,0.01677,191.69,288.71,23.1,17.32,41.6,15,0,50.61,9.0982,"Base","DC03022"
48,51,"F","TRUE",10,52000,0.064957,378.68,481.96,38.56,28.92,20.8,15,0,27.27,8.9198,"Base","DC03023"
45,46,"H","FALSE",25,308000,0.266208,4615.84,5527.96,442.24,331.68,123.2,15,0,19.76,17.7632,"Base","DC03024"
57,58,"H","FALSE",10,201000,0.183635,4366.82,5188.62,415.09,311.32,80.4,15,0,18.82,8.4525,"Base","DC03025"
43,44,"H","FALSE",10,246000,0.053748,1476,1848.13,147.85,110.89,98.4,15,0,25.21,8.958,"Base","DC03026"
46,47,"F","FALSE",15,476000,0.081791,3071.9,3810.82,304.87,228.65,190.4,15,0,24.05,12.6738,"Base","DC03027"
48,51,"F","TRUE",15,126000,0.118788,1199.72,1471.07,117.69,88.26,50.4,15,0,22.62,12.4757,"Base","DC03028"
38,39,"F","FALSE",10,213000,0.021568,505.92,704.79,56.38,42.29,85.2,15,0,39.31,9.0807,"Base","DC03029"
51,52,"H","FALSE",15,202000,0.191007,3200.01,3832.34,306.59,229.94,80.8,15,0,19.76,12.0573,"Base","DC03030"
54,55,"H","FALSE",16,247000,0.268368,5403.92,6415.95,513.28,384.96,98.8,15,0,18.73,12.2664,"Base","DC03031"
47,48,"F","FALSE",10,178000,0.048879,968.9,1226.86,98.15,73.61,71.2,15,0,26.62,8.9798,"Base","DC03032"
48,49,"F","FALSE",15,167000,0.098587,1308.29,1616.39,129.31,96.98,66.8,15,0,23.55,12.5844,"Base","DC03033"
58,62,"H","TRUE",12,78000,0.320888,2700.08,3193.35,255.47,191.6,31.2,15,0,18.27,9.2698,"Base","DC03034"
37,38,"H","FALSE",25,70000,0.13994,520.79,655.57,52.45,39.33,28,15,0,25.88,18.8096,"Base","DC03035"
23,24,"H","FALSE",20,341000,0.032315,670.17,955.32,76.43,57.32,136.4,15,0,42.55,16.4424,"Base","DC03036"
33,34,"H","FALSE",10,82000,0.024059,217.54,308.53,24.68,18.51,32.8,15,0,41.83,9.0688,"Base","DC03037"
59,60,"H","FALSE",11,176000,0.245391,4835.34,5721.79,457.74,343.31,70.4,15,0,18.33,8.9319,"Base","DC03038"
55,56,"H","FALSE",15,73000,0.265771,1669.97,1993.22,159.46,119.59,29.2,15,0,19.36,11.6178,"Base","DC03039"
55,56,"F","FALSE",15,199000,0.18789,3091.73,3705.03,296.4,222.3,79.6,15,0,19.84,12.0936,"Base","DC03040"
24,27,"F","TRUE",15,681000,0.015027,785.92,1248.05,99.84,74.88,272.4,15,0,58.8,13.0211,"Base","DC03041"
51,52,"H","FALSE",19,53000,0.27191,1017.38,1225.09,98.01,73.51,21.2,15,0,20.42,14.1651,"Base","DC03042"
44,45,"F","FALSE",15,266000,0.06789,1416.69,1788.48,143.08,107.31,106.4,15,0,26.24,12.7471,"Base","DC03043"
42,43,"H","FALSE",15,76000,0.088326,531.61,670.94,53.68,40.26,30.4,15,0,26.21,12.6273,"Base","DC03044"
37,38,"F","FALSE",10,392000,0.019802,854.23,1193.06,95.44,71.58,156.8,15,0,39.66,9.0871,"Base","DC03045"
23,24,"F","FALSE",15,134000,0.012377,127.24,227.72,18.22,13.66,53.6,15,0,78.97,13.0346,"Base","DC03046"
44,45,"H","FALSE",10,48000,0.058587,314.57,405.54,32.44,24.33,19.2,15,0,28.92,8.9398,"Base","DC03047"
55,56,"H","FALSE",10,77000,0.154315,1386.53,1665.5,133.24,99.93,30.8,15,0,20.12,8.5698,"Base","DC03048"
26,27,"H","FALSE",10,129000,0.015155,214.8,327.21,26.18,19.63,51.6,15,0,52.33,9.1017,"Base","DC03049"
26,27,"H","FALSE",20,157000,0.0395,378.22,530.26,42.42,31.82,62.8,15,0,40.2,16.3963,"Base","DC03050"
31,32,"H","FALSE",15,138000,0.036276,387.97,532.75,42.62,31.97,55.2,15,0,37.32,12.9036,"Base","DC03051"
56,57,"F","FALSE",14,48000,0.185418,780.52,947.35,75.79,56.84,19.2,15,0,21.37,11.4027,"Base","DC03052"
55,56,"H","FALSE",15,92000,0.265771,2104.62,2507.46,200.6,150.45,36.8,15,0,19.14,11.6178,"Base","DC03053"
33,34,"H","FALSE",15,119000,0.042198,390.1,526.39,42.11,31.58,47.6,15,0,34.94,12.8725,"Base","DC03054"
33,37,"H","TRUE",25,303000,0.128901,2066.94,2561.79,204.94,153.71,121.2,15,0,23.94,18.8961,"Base","DC03055"
53,56,"F","TRUE",10,37000,0.104593,441.29,547.78,43.82,32.87,14.8,15,0,24.13,8.7696,"Base","DC03056"
25,26,"H","FALSE",15,80000,0.02407,148.5,227.32,18.19,13.64,32,15,0,53.08,12.9673,"Base","DC03057"
60,61,"H","FALSE",10,54000,0.237053,1554.73,1850.39,148.03,111.02,21.6,15,0,19.02,8.2335,"Base","DC03058"
28,29,"H","FALSE",25,448000,0.067824,1569.25,2050.53,164.04,123.03,179.2,15,0,30.67,19.3628,"Base","DC03059"
51,55,"H","TRUE",10,79000,0.141352,1295.3,1560.35,124.83,93.62,31.6,15,0,20.46,8.621,"Base","DC03060"
50,51,"H","FALSE",20,858000,0.271944,15783.58,18769.51,1501.56,1126.17,343.2,15,0,18.92,14.783,"Base","DC03061"
55,56,"H","FALSE",10,312000,0.154315,5618.14,6695.28,535.62,401.72,124.8,15,0,19.17,8.5698,"Base","DC03062"
55,59,"H","TRUE",15,562000,0.33616,16896.48,19925.9,1594.07,1195.55,224.8,15,0,17.93,11.1811,"Base","DC03063"
56,57,"H","FALSE",14,47000,0.262304,1124.78,1347.18,107.77,80.83,18.8,15,0,19.77,10.9606,"Base","DC03064"
43,44,"H","FALSE",5,131000,0.022728,624.72,804.79,64.38,48.29,52.4,15,0,28.82,4.7658,"Base","DC03065"
36,37,"H","FALSE",15,225000,0.053504,939.54,1214.58,97.17,72.87,90,15,0,29.27,12.813,"Base","DC03067"
60,61,"H","FALSE",10,105000,0.237053,3023.09,3581.5,286.52,214.89,42,15,0,18.47,8.2335,"Base","DC03068"
47,48,"H","FALSE",10,94000,0.076139,806.58,999.05,79.92,59.94,37.6,15,0,23.86,8.8733,"Base","DC03069"
20,21,"F","FALSE",10,232000,0.006357,161.44,313.07,25.05,18.78,92.8,15,0,93.92,9.1363,"Base","DC03070"
56,59,"F","TRUE",14,49000,0.221686,969.31,1167.33,93.39,70.04,19.6,15,0,20.43,11.2066,"Base","DC03071"
29,32,"F","TRUE",15,49000,0.021745,82.05,135.63,10.85,8.14,19.6,15,0,65.32,12.9867,"Base","DC03073"
24,25,"F","FALSE",10,96000,0.00779,81.9,157.33,12.59,9.44,38.4,15,0,92.09,9.1311,"Base","DC03074"
38,39,"H","FALSE",10,119000,0.035391,466.57,615.31,49.23,36.92,47.6,15,0,31.88,9.0267,"Base","DC03075"
56,57,"H","FALSE",10,181000,0.168387,3579.86,4264.26,341.14,255.86,72.4,15,0,19.12,8.5138,"Base","DC03076"
46,47,"H","FALSE",15,318000,0.124567,3186.81,3870.94,309.68,232.26,127.2,15,0,21.47,12.4301,"Base","DC03077"
32,36,"H","TRUE",15,303000,0.049371,1165.54,1513.65,121.09,90.82,121.2,15,0,29.87,12.8348,"Base","DC03078"
40,41,"F","FALSE",25,120000,0.120312,759.74,956.68,76.53,57.4,48,15,0,25.92,19.0031,"Base","DC03079"
51,52,"F","FALSE",15,48000,0.130339,504.01,625.83,50.07,37.55,19.2,15,0,24.17,12.4129,"Base","DC03080"
59,60,"H","FALSE",11,524000,0.245391,14396.11,17000.83,1360.07,1020.05,209.6,15,0,18.09,8.9319,"Base","DC03081"
38,41,"F","TRUE",20,51000,0.077433,244.21,325.13,26.01,19.51,20.4,15,0,33.13,16.1706,"Base","DC03082"
58,62,"H","TRUE",12,322000,0.320888,11146.5,13128.26,1050.26,787.7,128.8,15,0,17.78,9.2698,"Base","DC03083"
49,50,"F","FALSE",15,106000,0.108228,915.38,1131.14,90.49,67.87,42.4,15,0,23.57,12.5326,"Base","DC03084"
31,32,"F","FALSE",10,127000,0.012292,171.28,275.67,22.05,16.54,50.8,15,0,60.95,9.1146,"Base","DC03085"
60,61,"F","FALSE",5,710000,0.070817,10748.41,12845.83,1027.67,770.75,284,15,0,19.51,4.6779,"Base","DC03086"
50,51,"H","FALSE",10,164000,0.099252,1852.87,2248.23,179.86,134.89,65.6,15,0,21.34,8.7849,"Base","DC03087"
51,55,"H","TRUE",10,206000,0.141352,3377.61,4040.71,323.26,242.44,82.4,15,0,19.63,8.621,"Base","DC03088"
24,25,"F","FALSE",10,476000,0.00779,406.09,711.03,56.88,42.66,190.4,15,0,75.09,9.1311,"Base","DC03089"
39,40,"F","FALSE",15,98000,0.042945,326.82,443.05,35.44,26.58,39.2,15,0,35.56,12.8774,"Base","DC03090"
29,30,"H","FALSE",20,135000,0.04909,405.72,552,44.16,33.12,54,15,0,36.05,16.3345,"Base","DC03091"
22,23,"F","FALSE",10,316000,0.007,242.16,446,35.68,26.76,126.4,15,0,84.18,9.1339,"Base","DC03092"
32,33,"F","FALSE",15,205000,0.023553,372.06,545.42,43.63,32.73,82,15,0,46.59,12.9774,"Base","DC03093"
37,38,"F","FALSE",30,84000,0.137566,532.8,676.05,54.08,40.56,33.6,15,0,26.89,21.6882,"Base","DC03094"
35,39,"H","TRUE",20,94000,0.100886,592.92,750.6,60.05,45.04,37.6,15,0,26.59,15.9944,"Base","DC03095"
53,54,"F","FALSE",17,91000,0.190999,1292.73,1562.95,125.04,93.78,36.4,15,0,20.9,13.4451,"Base","DC03096"
47,48,"F","FALSE",10,118000,0.048879,642.3,819.19,65.54,49.15,47.2,15,0,27.54,8.9798,"Base","DC03098"
56,57,"F","FALSE",14,327000,0.185418,5317.31,6352.46,508.2,381.15,130.8,15,0,19.47,11.4027,"Base","DC03099"
57,58,"F","FALSE",13,240000,0.182223,4086.82,4881.19,390.5,292.87,96,15,0,19.44,10.7011,"Base","DC03100"
31,32,"H","FALSE",15,75000,0.036276,210.85,297.5,23.8,17.85,30,15,0,41.1,12.9036,"Base","DC03101"
22,23,"H","FALSE",15,195000,0.020182,303.03,460.49,36.84,27.63,78,15,0,51.97,12.9875,"Base","DC03102"
49,53,"H","TRUE",21,128000,0.340849,2941.08,3496.83,279.75,209.81,51.2,15,0,18.9,14.8342,"Base","DC03103"
28,29,"F","FALSE",5,130000,0.004417,119.65,217.03,17.36,13.02,52,15,0,81.39,4.7994,"Base","DC03104"
31,35,"H","TRUE",15,156000,0.045613,553.55,733.67,58.69,44.02,62.4,15,0,32.54,12.8546,"Base","DC03105"
40,44,"H","TRUE",15,254000,0.096223,1942.1,2393.84,191.51,143.63,101.6,15,0,23.26,12.5847,"Base","DC03106"
46,47,"H","FALSE",15,179000,0.124567,1793.83,2186.55,174.92,131.19,71.6,15,0,21.89,12.4301,"Base","DC03107"
31,32,"H","FALSE",10,110000,0.020864,252.74,362.49,29,21.75,44,15,0,43.42,9.0806,"Base","DC03108"
45,46,"F","FALSE",10,145000,0.040523,652.09,843.12,67.45,50.59,58,15,0,29.3,9.0108,"Base","DC03109"
28,29,"F","FALSE",15,108000,0.017309,143.69,234.76,18.78,14.09,43.2,15,0,63.37,13.0094,"Base","DC03110"
28,29,"F","FALSE",10,24000,0.00996,26.2,59.07,4.73,3.54,9.6,15,0,125.45,9.1231,"Base","DC03111"
42,43,"H","FALSE",10,178000,0.049345,978.7,1238.26,99.06,74.3,71.2,15,0,26.52,8.9745,"Base","DC03112"
41,45,"H","TRUE",15,94000,0.104857,786.14,975.28,78.02,58.52,37.6,15,0,24.06,12.5379,"Base","DC03113"
53,54,"H","FALSE",10,37000,0.12943,552.49,677.09,54.17,40.63,14.8,15,0,22.55,8.6678,"Base","DC03114"
31,32,"H","FALSE",20,517000,0.057186,1815.82,2369.32,189.55,142.16,206.8,15,0,30.48,16.282,"Base","DC03115"
46,47,"H","FALSE",20,262000,0.197005,3366.43,4053.76,324.3,243.23,104.8,15,0,20.42,15.3323,"Base","DC03116"
21,22,"H","FALSE",10,112000,0.011673,143.43,236.32,18.91,14.18,44.8,15,0,64.76,9.1146,"Base","DC03117"
37,38,"H","FALSE",5,60000,0.014019,175.91,249.89,19.99,14.99,24,15,0,42.06,4.7817,"Base","DC03118"
33,34,"F","FALSE",25,39000,0.064246,129.01,185.6,14.85,11.14,15.6,15,0,43.86,19.4213,"Base","DC03119"
51,52,"H","FALSE",19,502000,0.27191,9636.27,11455.9,916.47,687.35,200.8,15,0,18.88,14.1651,"Base","DC03120"
24,27,"F","TRUE",25,306000,0.035523,553.76,803.68,64.29,48.22,122.4,15,0,45.13,19.6294,"Base","DC03121"
53,54,"H","FALSE",5,179000,0.055119,2096.43,2538.41,203.07,152.3,71.6,15,0,21.08,4.7063,"Base","DC03122"
38,39,"H","FALSE",10,240000,0.035391,940.98,1223.23,97.86,73.39,96,15,0,30,9.0267,"Base","DC03123"
47,48,"F","FALSE",20,103000,0.146834,962.59,1184.64,94.77,71.08,41.2,15,0,23.07,15.7116,"Base","DC03124"
24,25,"F","FALSE",10,183000,0.00779,156.12,284.1,22.73,17.05,73.2,15,0,81.97,9.1311,"Base","DC03125"
27,28,"F","FALSE",25,155000,0.038512,304.44,443.53,35.48,26.61,62,15,0,45.69,19.6079,"Base","DC03126"
47,50,"F","TRUE",10,257000,0.059065,1697.6,2110.93,168.87,126.66,102.8,15,0,24.35,8.9418,"Base","DC03128"
40,44,"H","TRUE",5,83000,0.022728,395.82,516.3,41.3,30.98,33.2,15,0,30.44,4.7658,"Base","DC03129"
40,41,"H","FALSE",20,135000,0.119293,1014.73,1260.15,100.81,75.61,54,15,0,24.19,15.8709,"Base","DC03130"
44,45,"H","FALSE",20,104000,0.16688,1116.5,1364.07,109.13,81.84,41.6,15,0,22.17,15.5445,"Base","DC03131"
21,22,"F","FALSE",30,40000,0.035173,62.47,108.68,8.69,6.52,16,15,0,73.98,22.522,"Base","DC03132"
30,31,"H","FALSE",15,197000,0.033718,514.24,707.02,56.56,42.42,78.8,15,0,37.49,12.917,"Base","DC03133"
45,46,"F","FALSE",20,459000,0.122397,3538.79,4345.8,347.66,260.75,183.6,15,0,22.8,15.8756,"Base","DC03134"
31,32,"F","FALSE",15,299000,0.021745,500.64,738.66,59.09,44.32,119.6,15,0,47.54,12.9867,"Base","DC03135"
42,43,"F","FALSE",10,355000,0.030744,1206.39,1585.34,126.83,95.12,142,15,0,31.41,9.0469,"Base","DC03136"
20,21,"F","FALSE",20,91000,0.01567,86.09,159.88,12.79,9.59,36.4,15,0,85.7,16.5627,"Base","DC03137"
45,46,"H","FALSE",10,137000,0.063902,981.49,1222.43,97.79,73.35,54.8,15,0,24.55,8.9197,"Base","DC03138"
22,23,"H","FALSE",20,255000,0.030348,470.3,682.91,54.63,40.97,102,15,0,45.21,16.455,"Base","DC03139"
38,39,"F","FALSE",25,115000,0.100475,603.28,772.42,61.79,46.35,46,15,0,28.04,19.1529,"Base","DC03140"
30,31,"H","FALSE",30,203000,0.115203,1071.79,1358.12,108.65,81.49,81.2,15,0,26.72,21.8199,"Base","DC03141"
41,42,"H","FALSE",20,36000,0.129754,295.64,377.96,30.24,22.68,14.4,15,0,27.84,15.8,"Base","DC03142"
33,34,"F","FALSE",10,121000,0.014301,190,294.66,23.57,17.68,48.4,15,0,55.08,9.1073,"Base","DC03143"
25,28,"F","TRUE",10,820000,0.009331,838.43,1373.75,109.9,82.43,328,15,0,63.85,9.1254,"Base","DC03145"
